Material Inventory Id,Material Inventory Name,Material Master ID,Total Quantity,Available Quantity,Reserved Quantity,Blocked Stock Quantity,Location,Division,Created Time,Material Code,Landed Cost,Bin Location,Bin Master ID
,,1-2NUH-1,1,1,0,0,1-J31BMH,1-J30J21,30/01/2023 13:10,A2229004812,23313.60,1005-0231,
,,1-2TDB-8,2,2,0,0,1-J31BMH,1-J30J21,27/07/2023 17:30,A22290503098T92,3885.92,1005-0361,
,,1-5MMD-21,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:49,A2233236300,7224.75,1002-0195,
,,1-5MMD-22,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:49,A2233236400,7224.75,1002-0195,
,,1-63ZO-6,1,1,0,0,1-J31BMH,1-J30J21,28/09/2024 12:50,A22340133007X23,40125.01,Upper Floor,
,,1-674I-1,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:31,A2234214200,19135.47,1005-0231,
,,1-7EVG-27,5,5,0,0,1-J31BMH,1-J30J21,12/11/2024 10:47,A223540844464,5139.33,FLOOR LWR,
,,1-6I76-1,6,6,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2238204906,1311.62,1003-0201,
,,1-6JQ0-1,2,2,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A2238208905,15751.36,1002-0201,
,,1-5W0E-8,1,1,0,0,1-J31BMH,1-J30J21,14/10/2024 15:59,A2238301400,2942.84,1001-0251,
,,1-687N-2,1,1,0,0,1-J31BMH,1-J30J21,15/06/2024 14:44,A2238352300,9574.37,1001-0251,
,,1-6AOV-5,2,2,0,0,1-J31BMH,1-J30J21,04/10/2024 15:09,A2238352400,10724.09,1001-0251,
,,1-5Z4T-5,1,1,0,0,1-J31BMH,1-J30J21,02/03/2022 13:14,A2239750300,35.38,FLOOR LWR 1,
,,1-6HKG-4,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 12:26,A223975030064,35.38,FLOOR LWR 1,
,,1-56-107,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2305410001,15308.41,2005-0491,
,,1-HIH-80,2,2,0,0,1-J31BMH,1-J30J21,30/05/2023 12:30,A2309840129,329.10,1005-0313,
,,1-3YZG-1,1,1,0,0,1-J31BMH,1-J30J21,27/02/2023 16:48,A2314600225,24205.45,1005-0231,
,,1-ARIT-4,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2367270600,1560.05,FLOOR LWR 1,
,,1-AO2F-1,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2368108402,66789.89,FLOOR LWR 1,
,,1-ARFN-4,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2369054200,3087.15,FLOOR LWR 1,
,,1-2NQJ-148,1,1,0,0,1-J31BMH,1-J30J21,24/06/2024 13:31,A2386901503,5980.47,Upper Floor,
,,1-9SS6-1,1,1,0,0,1-J31BMH,1-J30J21,24/02/2024 16:06,A243500410028,4273.28,FLOOR LWR,
,,1-7Q5C-22,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:58,A24368086009051,8569.16,UPPER,
,,1-8FYE-750,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:58,A24368092009051,5315.48,9999-9999,
,,1-25OR-5,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2462402517,12708.87,9999-9999,
,,1-2N3I-1,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2462901500,2312.58,9999-9999,
,,1-1PCP-6,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2463200989,18474.38,9999-9999,
,,1-2VD1-13,1,1,0,0,1-J31BMH,1-J30J21,26/10/2024 14:40,A246323002064,9754.85,1005-0311,
,,1-1MAW-135,1,1,0,0,1-J31BMH,1-J30J21,15/09/2017 16:50,A2463380000,6405.40,9999-9999,
,,1-1PW4-6,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:44,A2463710780,1352.86,1005-0211,
,,1-27BR-59,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2463772300,2479.71,9999-9999,
,,1-25N1-16,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:44,A2463772400,5393.19,1005-0211,
,,1-1PDJ-7,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A246423001207,6052.98,9999-9999,
,,1-2KEC-42,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2464700494,39556.36,9999-9999,
,,1-1WKE-3,1,1,0,0,1-J31BMH,1-J30J21,23/12/2021 16:28,A2464701164,3564.59,9999-9999,
,,1-4WZ3-8,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 12:07,A2465403215,1860.38,1004-0331,
,,1-2I5U-46,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A24668043029051,4131.45,9999-9999,
,,1-2L2J-8,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A24681101008990,9166.07,9999-9999,
,,1-23XO-10,1,1,0,0,1-J31BMH,1-J30J21,03/10/2019 17:59,A2468200642,6382.56,1005-0200,
,,1-1MAW-3,1,1,0,0,1-J31BMH,1-J30J21,22/09/2023 11:32,A2468201045,1131.20,1005-0131,
,,1-1MAW-4,5,5,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A2468300018,4274.60,1001-0211,
,,1-1MAW-5,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2468300161,22894.21,9999-9999,
,,1-1PMH-13,1,1,0,0,1-J31BMH,1-J30J21,30/08/2016 15:04,A2468302415,13120.85,2004-0111,
,,1-1MAW-15,1,1,0,0,1-J31BMH,1-J30J21,22/09/2015 17:21,A2468810101,24932.80,9999-9999,
,,1-1O3C-2,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2468850365,6877.60,9999-9999,
,,1-AIKC-5,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A246900341764,25529.60,FLOOR LWR,
,,1-46MY-1,5,5,0,0,1-J31BMH,1-J30J21,12/11/2024 12:07,A2469057603,6380.95,1004-0321,
,,1-1MAW-54,1,1,0,0,1-J31BMH,1-J30J21,28/02/2022 16:25,A2469810006,7831.36,9999-9999,
,,1-2GY6-6,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2469900082,1692.69,9999-9999,
,,1-7OY8-19,1,1,0,0,1-J31BMH,1-J30J21,09/11/2024 17:44,A2472606501,1236.80,1004-0345,
,,1-3AUK-490,4,4,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A24768002039G33,2893.24,9999-9999,
,,1-3AUG-142,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2476841500,6121.58,Showroom,
,,1-41TI-699,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2476900401,3926.14,FLOOR LWR,
,,1-3AUI-84,1,1,0,0,1-J31BMH,1-J30J21,11/03/2024 16:40,A2476910500,2503.50,1004-0231,
,,1-5JL6-1,1,1,0,0,1-J31BMH,1-J30J21,05/10/2024 11:55,A2477251601,12807.74,9999-9999,
,,1-5BCS-9,1,1,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2477930300,23038.24,9999-9999,
,,1-5R37-14,1,1,0,0,1-J31BMH,1-J30J21,24/01/2023 13:08,A2478176000,4302.82,FLOOR LWR 1,
,,1-3B23-41,3,3,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2478200602,4612.30,1005-0131,
,,1-6FM1-98,2,2,0,0,1-J31BMH,1-J30J21,17/10/2024 13:01,A2478201302,4612.30,1004-0131,
,,1-34VK-29,2,2,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2478206900,1232.00,2004-0331,
,,1-848S-5,10,10,0,0,1-J31BMH,1-J30J21,02/11/2024 12:06,A2478207403,12232.03,9999-9999,
,,1-5EEV-44,4,4,0,0,1-J31BMH,1-J30J21,05/09/2024 15:20,A2478207801,1232.00,1005-0131,
,,1-55W7-26,14,14,0,0,1-J31BMH,1-J30J21,12/11/2024 17:00,A2478307203,5128.05,1001-0171,
,,1-75VG-11,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247830860064,30694.18,FLOOR LWR,
,,1-6ELH-6,1,1,0,0,1-J31BMH,1-J30J21,31/10/2023 16:34,A2478805506,11859.08,9999-9999,
,,1-78X9-4,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 12:34,A2478808009,10301.64,UPPER FLOOR BOX,
,,1-5X74-10,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 12:42,A2478840200,8679.58,UPPER FLOOR BOX,
,,1-6B2H-2,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478857805,2135.12,FLOOR LWR,
,,1-5VYO-9,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478857905,2154.12,FLOOR LWR 1,
,,1-93SU-7,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247885810564,3307.60,FLOOR LWR,
,,1-7Q68-2,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A247885820564,3311.57,9999-9999,
,,1-5EEV-63,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478884500,2715.23,FLOOR LWR,
,,1-5EEV-64,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 10:31,A2478884600,2715.23,FLOOR LWR,
,,1-5PY1-2,5,5,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A2478905300,4896.78,9999-9999,
,,1-5PY1-3,3,3,0,0,1-J31BMH,1-J30J21,21/10/2024 10:32,A2478905400,5348.79,2002-0315,
,,1-6KZE-4,1,1,0,0,1-J31BMH,1-J30J21,24/09/2024 15:28,A247900390364,42317.81,FLOOR LWR 1,
,,1-56TG-6,1,1,0,0,1-J31BMH,1-J30J21,17/06/2023 18:15,A2479007708,12997.27,1005-0303,
,,1-5EEV-68,1,1,0,0,1-J31BMH,1-J30J21,25/09/2023 14:32,A2479063201,25452.30,1005-5191,
,,1-7BHV-98,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A2479065503,15264.74,FLOOR LWR,
,,1-KMH-4,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2514200177,1136.80,9999-9999,
,,1-15UE-13,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A25181001159650,7563.09,9999-9999,
,,1-13RY-5,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A25181001159775,7563.09,9999-9999,
,,1-JI6-2,1,1,0,0,1-J31BMH,1-J30J21,14/02/2022 15:20,A25182005109051,3944.34,1004-0151,
,,1-2FY6-62,2,2,0,0,1-J31BMH,1-J30J21,12/02/2024 12:07,A2533201530,20556.20,FLOOR LWR 1,
,,1-2N1U-1,4,4,0,0,1-J31BMH,1-J30J21,03/10/2024 17:47,A2533230020,11831.53,1005-0301,
,,1-6CNW-3,1,1,0,0,1-J31BMH,1-J30J21,18/08/2023 16:44,A2534000700,31555.85,FLOOR LWR,
,,1-2LBW-16,1,1,0,0,1-J31BMH,1-J30J21,27/09/2024 17:08,A25368038039G33,3394.77,1004-0211,
,,1-4O2J-31,4,4,0,0,1-J31BMH,1-J30J21,31/10/2024 14:56,A25368041059G33,3458.67,2003-0431,
,,1-2GSN-19,3,3,0,0,1-J31BMH,1-J30J21,31/10/2024 14:56,A25368044019G33,5721.84,1004-0211,
,,1-3YZG-2,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2536902903,8735.20,9999-9999,
,,1-3SDY-2,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2536903003,9129.81,9999-9999,
,,1-2MV2-2,1,1,0,0,1-J31BMH,1-J30J21,07/03/2022 12:28,A2536910403,6356.72,Upper Box,
,,1-2XN3-3,4,4,0,0,1-J31BMH,1-J30J21,17/05/2022 15:30,A2536929700,17.45,1004-0191,
,,1-2H90-71,4,4,0,0,1-J31BMH,1-J30J21,12/08/2024 15:11,A2536932000,3631.04,9999-9999,
,,1-2K4S-13,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:45,A2537350425,8305.25,FLOOR LWR 1,
,,1-2FY6-78,1,1,0,0,1-J31BMH,1-J30J21,22/01/2024 15:08,A2538202100,12856.91,9999-9999,
,,1-4DTF-3,1,1,0,0,1-J31BMH,1-J30J21,08/11/2024 15:26,A2538208700,1190.70,1005-0131,
,,1-2IAE-5,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538305100,5650.58,Upper Box,
,,1-2IHO-19,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538305200,5650.58,Upper Box,
,,1-2IHO-20,1,1,0,0,1-J31BMH,1-J30J21,03/04/2023 15:38,A2538306901,6701.04,Upper Box,
,,1-2FY6-132,1,1,0,0,1-J31BMH,1-J30J21,04/07/2018 12:48,A25388061019999,41465.18,Upper Floor,
,,1-2FY6-89,1,1,0,0,1-J31BMH,1-J30J21,21/02/2022 17:19,A2538851825,23692.80,Upper Floor,
,,1-2I1T-7,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2539050900,18569.60,9999-9999,
,,1-2FY6-95,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539052400,9398.96,1004-0305,
,,1-2FY6-96,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539052500,9398.96,1004-0305,
,,1-2HCN-20,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A253905340064,9398.96,1004-0305,
,,1-2FY6-98,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A2539053500,9398.96,1004-0305,
,,1-3B9K-151,1,1,0,0,1-J31BMH,1-J30J21,08/11/2022 14:51,A2539060300,11436.65,FLOOR LWR 1,
,,1-4Y6M-1,1,1,0,0,1-J31BMH,1-J30J21,19/07/2023 17:40,A2539062903,20693.49,FLOOR LWR 1,
,,1-2FY6-104,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2539063200,23202.23,9999-9999,
,,1-6YSX-5,3,3,0,0,1-J31BMH,1-J30J21,25/10/2024 15:24,A2540940200,3474.22,1001-0151,
,,1-6ZJ1-3,5,5,0,0,1-J31BMH,1-J30J21,25/10/2024 15:24,A2541840600,1626.44,1004-0391,
,,1-8SBK-833,3,3,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2546931300,12807.74,1002-0145,
,,1-A9HF-2,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:01,A2547401101,38982.00,FLOOR LWR 1,
,,1-6YSX-8,5,5,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2548301402,2276.59,1005-0201,
,,1-8E26-80,4,4,0,0,1-J31BMH,1-J30J21,25/10/2024 12:39,A2548301502,3110.88,1005-0201,
,,1-7TF6-4,5,5,0,0,1-J31BMH,1-J30J21,02/11/2024 12:07,A2548350100,5498.76,1002-0201,
,,1-8E26-82,4,4,0,0,1-J31BMH,1-J30J21,25/10/2024 12:39,A2548350200,6415.59,2004-0221,
,,1-3B9K-162,13,13,0,0,1-J31BMH,1-J30J21,04/11/2024 18:29,A2561840000,1822.31,1004-0355,
,,1-3B21-863,7,7,0,0,1-J31BMH,1-J30J21,17/08/2024 12:16,A2600940300,4571.61,1001-0275,
,,1-34Y9-115,7,7,0,0,1-J31BMH,1-J30J21,11/11/2024 17:40,A2640940100,4318.82,1001-0295,
,,1-1KXM-2,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A2700940004,3799.24,1001-0191,
,,1-1KXM-3,10,10,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A2701800109,1490.84,1004-0361,
,,1-2XVL-2,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2701800400,3293.79,2004-0201,
,,1-5A-714,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 15:14,A2710940204,3207.42,1001-0151,
,,1-DNY-5,6,6,0,0,1-J31BMH,1-J30J21,21/03/2022 17:46,A2711800109,1302.11,1004-0331,
,,1-1QWC-4,2,2,0,0,1-J31BMH,1-J30J21,28/09/2024 13:26,A2711800509,1443.26,1004-0371,
,,1-60-256,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2722000114,9300.32,Upper Floor,
,,1-10GK-4,1,1,0,0,1-J31BMH,1-J30J21,26/08/2024 14:49,A2730940404,5386.73,1001-0291,
,,1-20G9-20,1,1,0,0,1-J31BMH,1-J30J21,12/12/2023 11:50,A2740940004,4030.65,1001-0175,
,,1-1TX0-34,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 16:36,A2740940104,4408.73,1001-0175,
,,1-5K-544,1,1,0,0,1-J31BMH,1-J30J21,11/04/2024 17:24,A2751800009,2072.90,1004-0381,
,,1-2EIQ-11,4,4,0,0,1-J31BMH,1-J30J21,28/10/2024 12:34,A2760940504,4248.07,1001-0295,
,,1-1FNR-15,2,2,0,0,1-J31BMH,1-J30J21,28/10/2024 12:34,A2761800009,1829.45,1004-0391,
,,1-1MAW-78,1,1,0,0,1-J31BMH,1-J30J21,01/11/2023 18:13,A2769050000,2166.29,FLOOR LWR 1,
,,1-1HD0-12,1,1,0,0,1-J31BMH,1-J30J21,31/01/2024 16:33,A2781800009,2318.73,1004-0311,
,,1-521F-10,8,8,0,0,1-J31BMH,1-J30J21,19/10/2024 17:56,A2811800210,1474.19,1004-0345,
,,1-3BGZ-391,4,4,0,0,1-J31BMH,1-J30J21,10/10/2024 15:11,A2820940004,3933.37,1001-0195,
,,1-3BGV-1024,3,3,0,0,1-J31BMH,1-J30J21,27/08/2024 16:15,A2829900017,440.91,1004-0345,
,,1-3BGV-1030,2,2,0,0,1-J31BMH,1-J30J21,24/11/2023 17:50,A2829970345,100.71,1004-0345,
,,1-2O7G-2,1,1,0,0,1-J31BMH,1-J30J21,17/08/2018 14:50,A2928104500,6520.24,Upper Floor,
,,1-2REU-2,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2928104800,6520.24,FLOOR LWR 1,
,,1-2D0J-52,1,1,0,0,1-J31BMH,1-J30J21,07/08/2018 10:46,A2928800057,156681.69,Floor,
,,1-2D0J-57,2,2,0,0,1-J31BMH,1-J30J21,07/08/2018 10:46,A2928850522,3611.20,9999-9999,
,,1-2I5U-47,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A29290548009107,3269.32,9999-9999,
,,1-8E7G-631,1,1,0,0,1-J31BMH,1-J30J21,23/09/2024 11:42,A2948805801,52213.58,FLOOR LWR 1,
,,1-50S9-17,2,2,0,0,1-J31BMH,1-J30J21,02/11/2024 11:51,A4479051804,30361.50,FLOOR LWR,
,,1-2WH3-7,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4634205500,64381.37,2004-0281,
,,1-2T6F-5,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4634206000,62264.71,9999-9999,
,,1-3BVP-1380,1,1,0,0,1-J31BMH,1-J30J21,16/11/2021 16:37,A4638200507,4280.60,1005-0111,
,,1-3BVP-1444,1,1,0,0,1-J31BMH,1-J30J21,16/06/2021 12:34,A4638352800,5175.80,1001-1271,
,,1-2Z1P-3,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A4639058400,10493.94,9999-9999,
,,1-6A-179,2,2,0,0,1-J31BMH,1-J30J21,14/10/2024 15:57,A6110170060,98.82,1005-0331,
,,1-O3F-28,2,2,0,0,1-J31BMH,1-J30J21,19/04/2018 18:09,A6110940304,2959.48,1001-0251,
,,1-5A-949,3,3,0,0,1-J31BMH,1-J30J21,22/07/2022 15:32,A6111800009,1237.87,1004-0351,
,,1-QJ8-24,1,1,0,0,1-J31BMH,1-J30J21,09/11/2015 13:08,A6420160074,137.94,1005-0383,
,,1-NMW-4,1,1,0,0,1-J31BMH,1-J30J21,21/09/2024 11:15,A6420783481,967.93,1005-0331,
,,1-246K-7,3,3,0,0,1-J31BMH,1-J30J21,27/04/2024 10:56,A6420906052,14399.29,1004-0375,
,,1-27BR-66,3,3,0,0,1-J31BMH,1-J30J21,28/08/2024 11:49,A6420906352,10471.57,1004-0375,
,,1-7LM-3,3,3,0,0,1-J31BMH,1-J30J21,03/08/2017 10:26,A6420920101,4313.92,1004-0395,
,,1-NMQ-1,3,3,0,0,1-J31BMH,1-J30J21,12/06/2021 12:27,A6420920301,5320.24,1004-4395,
,,1-33S2-5,4,4,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A6420941300,14555.01,1001-0255,
,,1-23QZ-2,2,2,0,0,1-J31BMH,1-J30J21,02/11/2021 17:55,A6420942804,2951.69,1001-0291,
,,1-23QZ-3,2,2,0,0,1-J31BMH,1-J30J21,02/11/2021 17:55,A6420943004,2833.77,1001-0291,
,,1-MAJ-9,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A6420945197,7996.85,9999-9999,
,,1-MAJ-10,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A6420945297,9412.42,9999-9999,
,,1-2A97-6,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A6421402260,67735.68,9999-9999,
,,1-IQY-5,1,1,0,0,1-J31BMH,1-J30J21,26/08/2024 14:40,A6421421880,258.56,Floor Lower,
,,1-25KS-9,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A6421423380,503.95,9999-9999,
,,1-2W0-19,12,12,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A6421800009,1891.31,1004-0381,
,,1-2IEK-3,1,1,0,0,1-J31BMH,1-J30J21,30/08/2024 15:12,A6421880580,627.08,1004-0231,
,,1-5A-376,1,1,0,0,1-J31BMH,1-J30J21,03/07/2015 14:26,A6460920501,2410.72,1004-0365,
,,1-5Y-712,1,1,0,0,1-J31BMH,1-J30J21,17/08/2018 14:50,A6460940004,2287.65,1001-0235,
,,1-EBO-37,1,1,0,0,1-J31BMH,1-J30J21,26/12/2019 15:58,A6460940204,2140.25,2004-4411,
,,1-K48-5,4,4,0,0,1-J31BMH,1-J30J21,03/08/2017 10:26,A6460940304,2656.89,1001-0235,
,,1-3-2347,1,1,0,0,1-J31BMH,1-J30J21,10/03/2016 17:08,A651010881805,2257.67,9999-9999,
,,1-VGW-8,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A6510140080,2323.63,1005-0100,
,,1-2K09-14,1,1,0,0,1-J31BMH,1-J30J21,24/08/2019 12:31,A651070280180,125662.50,1005-0231,
,,1-2E0E-7,1,1,0,0,1-J31BMH,1-J30J21,23/05/2018 12:50,A651070638705,142168.34,1005-0231,
,,1-23UO-8,3,3,0,0,1-J31BMH,1-J30J21,26/10/2024 11:14,A6510902852,14399.29,1004-0385,
,,1-5GZ7-1,3,3,0,0,1-J31BMH,1-J30J21,10/04/2024 16:15,A651094000464,4749.23,1001-0200,
,,1-2EJV-3,6,6,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A6510940100,5664.58,1001-0135,
,,1-5GW2-1,5,5,0,0,1-J31BMH,1-J30J21,08/11/2024 10:45,A651094010464,5634.37,1001-0200,
,,1-2H18-15,1,1,0,0,1-J31BMH,1-J30J21,16/03/2020 12:47,A6510940151,1598.74,1005-0391,
,,1-1TUF-88,7,7,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A6510940204,4158.89,1001-0111,
,,1-1689-7,1,1,0,0,1-J31BMH,1-J30J21,14/12/2020 18:10,A6510960280,165.00,1005-0341,
,,1-1Y3S-5,2,2,0,0,1-J31BMH,1-J30J21,29/09/2023 11:43,A6511410087,2168.76,FLOOR LWR 1,
,,1-23KH-10,1,1,0,0,1-J31BMH,1-J30J21,24/04/2019 11:49,A6511410369,3890.70,1004-0151,
,,1-Q2Y-2,24,24,0,0,1-J31BMH,1-J30J21,15/11/2024 15:14,A6511800109,1800.90,1004-0341,
,,1-VMO-17,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 14:42,A6511840480,175.35,FLOOR LWR,
,,1-VMO-19,1,1,0,0,1-J31BMH,1-J30J21,07/10/2024 14:42,A6511840880,182.16,FLOOR LWR,
,,1-1TUF-92,1,1,0,0,1-J31BMH,1-J30J21,17/11/2017 12:06,A6512001470,2410.92,1005-0200,
,,1-1O9S-3,1,1,0,0,1-J31BMH,1-J30J21,08/06/2024 12:43,A6512002170,9255.92,1004-0231,
,,1-2F3A-2,1,1,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A6512002400,10043.28,1005-0211,
,,1-2GBK-1,1,1,0,0,1-J31BMH,1-J30J21,23/08/2019 14:42,A6512002570,10863.94,1005-0305,
,,1-2TWG-3,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A6512002700,7541.72,9999-9999,
,,1-27FW-2,5,5,0,0,1-J31BMH,1-J30J21,13/04/2017 12:13,A6519970145,91.50,1005-0393,
,,1-2BPX-9,1,1,0,0,1-J31BMH,1-J30J21,21/12/2022 14:49,A6519980023,268.03,FLOOR LWR 1,
,,1-2LOH-151,1,1,0,0,1-J31BMH,1-J30J21,04/11/2024 17:02,A6540920000,7374.90,1004-0316,
,,1-2LOH-152,2,2,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A6540920100,7777.74,1004-0315,
,,1-2LOH-153,3,3,0,0,1-J31BMH,1-J30J21,12/11/2024 13:13,A6540940004,5247.44,1001-0155,
,,1-3CQ0-1220,6,6,0,0,1-J31BMH,1-J30J21,04/11/2024 18:29,A6540940204,4719.75,1001-0171,
,,1-2SH4-25,1,1,0,0,1-J31BMH,1-J30J21,21/03/2020 12:37,A6540941300,2165.60,1004-0151,
,,1-3CQ2-1025,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:03,A6541421980,431.74,FLOOR LWR 1,
,,1-8SBA-1535,1,1,0,0,1-J31BMH,1-J30J21,05/11/2024 12:16,A6541424001,318.96,9999-9999,
,,1-2QT3-96,9,9,0,0,1-J31BMH,1-J30J21,12/11/2024 13:13,A6541801100,2146.65,1004-0311,
,,1-4XWK-1,1,1,0,0,1-J31BMH,1-J30J21,16/05/2023 11:54,A6549062500,21934.21,1005-0231,
,,1-41TG-40,1,1,0,0,1-J31BMH,1-J30J21,17/01/2022 12:14,A6560101001,2599.03,1004-0151,
,,1-AE8I-5,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 17:17,A6561404800,120478.11,FLOOR LWR 1,
,,1-2F8V-27,1,1,0,0,1-J31BMH,1-J30J21,12/11/2024 17:20,A7252703707,17735.33,1005-0100,
,,1-2FO3-2,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A7252712101,1474.79,FLOOR LWR 1,
,,1-2YIE-18,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 11:47,A725271530064,1843.38,1005-0100,
,,1-47EW-2,1,1,0,0,1-J31BMH,1-J30J21,27/06/2023 16:46,B66040637,8964.07,Showroom,
,,1-62Z3-1,1,1,0,0,1-J31BMH,1-J30J21,27/06/2023 17:05,B66040675,8964.07,Showroom,
,,1-28C5-1,1,1,0,0,1-J31BMH,1-J30J21,21/12/2022 15:50,B66041503,2849.41,Showroom,
,,1-298P-2,1,1,0,0,1-J31BMH,1-J30J21,02/04/2024 16:03,B66041518,5397.47,Showroom,
,,1-2GIH-16,4,4,0,0,1-J31BMH,1-J30J21,23/09/2024 10:56,B66041523,2527.33,Showroom,
,,1-2GIH-17,2,2,0,0,1-J31BMH,1-J30J21,22/07/2024 17:29,B66041524,3172.66,Showroom,
,,1-2GIH-21,1,1,0,0,1-J31BMH,1-J30J21,28/05/2024 10:30,B66041533,2888.38,Showroom,
