"Material Inventory Id","Material Inventory Name","Material Master ID","Total Quantity","Available Quantity","Reserved Quantity","Blocked Stock Quantity","Location","Division","Created Time","Material Code","Landed Cost","Bin Location","Bin Master ID"
"1-TM-INVENTORY-1064","TM-INIT-W001589650900","1-64-98","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W001589650900","2365.00","1006-0443","1-TM-BIN_MASTER-253"
"1-TM-INVENTORY-1065","TM-INIT-W001589662100","1-62-434","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W001589662100","42421.00","1006-0123","1-TM-BIN_MASTER-181"
"1-TM-INVENTORY-1066","TM-INIT-W001589672100","1-62-435","2","2","0","0","1-J31BMH","1-J30J21","01/02/2015 17:51","W001589672100","39162.00","1006-0123","1-TM-BIN_MASTER-181"
"1-TM-INVENTORY-1067","TM-INIT-W001589722100","1-62-436","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W001589722100","30431.00","1006-0213","1-TM-BIN_MASTER-199"
"1-TM-INVENTORY-1068","TM-INIT-W001589732100","1-5K-62","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W001589732100","26960.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1069","TM-INIT-W001589760900","1-62-684","4","4","0","0","1-J31BMH","1-J30J21","13/03/2015 15:21","W001589760900","14688.00","1006-0338","1-TM-BIN_MASTER-225"
"1-TM-INVENTORY-1070","TM-INIT-W001589762100","1-56-647","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W001589762100","114818.00","1006-0541","1-TM-BIN_MASTER-260"
"1-TM-INVENTORY-1071","TM-INIT-W001589762123","1-50-910","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W001589762123","28433.00","1006-0215","1-TM-BIN_MASTER-200"
"1-TM-INVENTORY-1072","TM-INIT-W001589780900","1-62-439","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W001589780900","4928.00","1006-0421","1-TM-BIN_MASTER-245"
"1-TM-INVENTORY-1073","TM-INIT-W001589800900","1-66-302","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W001589800900","6026.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1074","TM-INIT-W001589862100","1-68-41","1","1","0","0","1-J31BMH","1-J30J21","01/02/2015 17:51","W001589862100","30045.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1075","TM-INIT-W003589033700","1-5Y-50","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W003589033700","27245.00","1006-0531","1-TM-BIN_MASTER-259"
"1-TM-INVENTORY-1076","TM-INIT-W102589046300","1-68-13","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:48","W102589046300","4428.00","1006-0445","1-TM-BIN_MASTER-254"
"1-TM-INVENTORY-1077","TM-INIT-W103589002100","1-5G-487","4","4","0","0","1-J31BMH","1-J30J21","13/03/2015 15:21","W103589002100","37817.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1078","TM-INIT-W103589010900","1-64-101","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W103589010900","1867.00","1006-0407","1-TM-BIN_MASTER-240"
"1-TM-INVENTORY-1079","TM-INIT-W103589020900","1-66-304","2","2","0","0","1-J31BMH","1-J30J21","13/03/2015 15:21","W103589020900","1357.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1080","TM-INIT-W104589010100","1-1G9Z-3","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W104589010100","6433.00","1006-0357","1-TM-BIN_MASTER-229"
"1-TM-INVENTORY-1081","TM-INIT-W110589035900","1-5O-638","3","3","0","0","1-J31BMH","1-J30J21","24/04/2015 15:44","W110589035900","2146.00","1006-0151","1-TM-BIN_MASTER-185"
"1-TM-INVENTORY-1082","TM-INIT-W112589000100","1-62-440","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589000100","6919.00","1006-0200","1-TM-BIN_MASTER-197"
"1-TM-INVENTORY-1083","TM-INIT-W112589001000","1-64-846","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589001000","6393.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1084","TM-INIT-W112589003200","1-5O-253","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589003200","7310.00","1006-0113","1-TM-BIN_MASTER-178"
"1-TM-INVENTORY-1085","TM-INIT-W112589004000","1-5E-745","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589004000","15702.00","1006-0353","1-TM-BIN_MASTER-227"
"1-TM-INVENTORY-1086","TM-INIT-W112589010300","1-62-441","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589010300","3960.00","1006-0415","1-TM-BIN_MASTER-244"
"1-TM-INVENTORY-1087","TM-INIT-W112589010900","1-66-161","4","4","0","0","1-J31BMH","1-J30J21","07/03/2015 11:18","W112589010900","5161.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1088","TM-INIT-W112589013200","1-5O-254","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W112589013200","4695.00","1006-0113","1-TM-BIN_MASTER-178"
"1-TM-INVENTORY-1089","TM-INIT-W112589096100","1-5O-439","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W112589096100","2160.00","1006-0177","1-TM-BIN_MASTER-192"
"1-TM-INVENTORY-1090","TM-INIT-W115589010700","1-MLB-3","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589010700","6464.00","1006-0433","1-TM-BIN_MASTER-250"
"1-TM-INVENTORY-1091","TM-INIT-W115589013400","1-5S-676","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589013400","1493.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1092","TM-INIT-W115589035900","1-64-994","2","2","0","0","1-J31BMH","1-J30J21","24/04/2015 15:44","W115589035900","3036.00","1006-0133","1-TM-BIN_MASTER-182"
"1-TM-INVENTORY-1093","TM-INIT-W115589072300","1-56-365","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589072300","1279.00","1006-0213","1-TM-BIN_MASTER-199"
"1-TM-INVENTORY-1094","TM-INIT-W115589203300","1-58-171","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589203300","15399.00","1006-0405","1-TM-BIN_MASTER-239"
"1-TM-INVENTORY-1095","TM-INIT-W115589296300","1-66-335","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589296300","1882.00","1006-0133","1-TM-BIN_MASTER-182"
"1-TM-INVENTORY-1096","TM-INIT-W115589316300","1-62-647","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W115589316300","1978.00","1006-0151","1-TM-BIN_MASTER-185"
"1-TM-INVENTORY-1097","TM-INIT-W116589013400","1-68-259","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W116589013400","1038.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1098","TM-INIT-W116589016200","1-60-508","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W116589016200","627.00","1006-0177","1-TM-BIN_MASTER-192"
"1-TM-INVENTORY-1099","TM-INIT-W116589020700","1-66-307","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W116589020700","2789.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1100","TM-INIT-W116589030700","1-66-308","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W116589030700","4164.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1101","TM-INIT-W116589040900","1-62-443","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W116589040900","8734.00","1006-0211","1-TM-BIN_MASTER-198"
"1-TM-INVENTORY-1102","TM-INIT-W116589065900","1-5O-436","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W116589065900","71015.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1103","TM-INIT-W116589223300","1-58-172","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W116589223300","98446.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1104","TM-INIT-W117589020700","1-62-444","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W117589020700","3036.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1105","TM-INIT-W119589011400","1-5C-741","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W119589011400","3921.00","1006-0235","1-TM-BIN_MASTER-204"
"1-TM-INVENTORY-1106","TM-INIT-W119589046300","1-60-544","4","4","0","0","1-J31BMH","1-J30J21","13/03/2015 15:21","W119589046300","7851.00","1006-0291","1-TM-BIN_MASTER-214"
"1-TM-INVENTORY-1107","TM-INIT-W120589020900","1-66-153","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W120589020900","11654.00","1006-0123","1-TM-BIN_MASTER-181"
"1-TM-INVENTORY-1108","TM-INIT-W120589062100","1-5O-759","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W120589062100","12306.00","1006-0551","1-TM-BIN_MASTER-261"
"1-TM-INVENTORY-1109","TM-INIT-W120589072100","1-5O-760","1","1","0","0","1-J31BMH","1-J30J21","01/02/2015 17:51","W120589072100","11482.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1110","TM-INIT-W120589140700","1-64-847","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W120589140700","7969.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1111","TM-INIT-W123589010300","1-62-517","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W123589010300","10707.00","1006-0593","1-TM-BIN_MASTER-266"
"1-TM-INVENTORY-1112","TM-INIT-W123589020900","1-64-102","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W123589020900","5234.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1113","TM-INIT-W123589021000","1-64-103","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W123589021000","27894.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1114","TM-INIT-W123589042100","1-1JD-18","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W123589042100","112360.00","1006-0551","1-TM-BIN_MASTER-261"
"1-TM-INVENTORY-1115","TM-INIT-W124589009100","1-5M-913","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589009100","3441.00","1006-0195","1-TM-BIN_MASTER-195"
"1-TM-INVENTORY-1116","TM-INIT-W124589023300","1-5E-987","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589023300","63938.00","1006-0295","1-TM-BIN_MASTER-216"
"1-TM-INVENTORY-1117","TM-INIT-W124589033300","1-5E-988","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589033300","14144.00","1006-0414","1-TM-BIN_MASTER-243"
"1-TM-INVENTORY-1118","TM-INIT-W124589072100","1-64-503","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589072100","112714.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1119","TM-INIT-W124589096300","1-5Q-436","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589096300","60296.00","1006-6131","1-TM-BIN_MASTER-268"
"1-TM-INVENTORY-1120","TM-INIT-W124589192100","1-5G-443","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589192100","141448.00","1006-0551","1-TM-BIN_MASTER-261"
"1-TM-INVENTORY-1121","TM-INIT-W124589242100_DNU1","1-4MSD-5","1","1","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W124589242100_DNU1","17393.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1122","TM-INIT-W124589386300","1-50-916","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W124589386300","30141.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1123","TM-INIT-W126589001000","1-64-105","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W126589001000","800.00","1006-0277","1-TM-BIN_MASTER-213"
"1-TM-INVENTORY-1124","TM-INIT-W126589020900","1-66-312","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589020900","9598.00","1006-0443","1-TM-BIN_MASTER-253"
"1-TM-INVENTORY-1125","TM-INIT-W126589031400","1-64-43","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589031400","5508.00","1006-0571","1-TM-BIN_MASTER-263"
"1-TM-INVENTORY-1126","TM-INIT-W126589040900","1-66-313","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589040900","2474.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1127","TM-INIT-W126589041400","1-64-44","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589041400","5968.00","1006-0197","1-TM-BIN_MASTER-196"
"1-TM-INVENTORY-1128","TM-INIT-W126589043100","1-5O-755","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589043100","5785.00","1006-0200","1-TM-BIN_MASTER-197"
"1-TM-INVENTORY-1129","TM-INIT-W126589101400","1-64-45","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589101400","6220.00","1006-0571","1-TM-BIN_MASTER-263"
"1-TM-INVENTORY-1130","TM-INIT-W126589106300","1-62-699","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W126589106300","90527.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1131","TM-INIT-W126589126300","1-5A-204","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W126589126300","36860.00","1006-0531","1-TM-BIN_MASTER-259"
"1-TM-INVENTORY-1132","TM-INIT-W129589003400","1-5G-438","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W129589003400","27968.00","1006-0275","1-TM-BIN_MASTER-212"
"1-TM-INVENTORY-1133","TM-INIT-W129589009100","1-5M-89","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W129589009100","28682.00","1006-0403","1-TM-BIN_MASTER-238"
"1-TM-INVENTORY-1134","TM-INIT-W129589009112","1-1B75-23","1","1","0","0","1-J31BMH","1-J30J21","09/08/2021 13:38","W129589009112","3561.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1135","TM-INIT-W129589010700","1-5O-919","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W129589010700","14702.00","1006-0591","1-TM-BIN_MASTER-265"
"1-TM-INVENTORY-1136","TM-INIT-W129589062300","1-5S-248","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W129589062300","5785.00","1006-0295","1-TM-BIN_MASTER-216"
"1-TM-INVENTORY-1137","TM-INIT-W129589106300","1-64-340","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W129589106300","3251.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1138","TM-INIT-W137589014000","1-1YRW-7","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W137589014000","18760.00","1006-0311","1-TM-BIN_MASTER-218"
"1-TM-INVENTORY-1139","TM-INIT-W140589000300","1-296V-6","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W140589000300","3588.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1140","TM-INIT-W140589001400","1-64-46","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589001400","4298.00","1006-0355","1-TM-BIN_MASTER-228"
"1-TM-INVENTORY-1141","TM-INIT-W140589001900","1-66-536","2","2","0","0","1-J31BMH","1-J30J21","01/02/2015 17:52","W140589001900","13265.00","1006-0151","1-TM-BIN_MASTER-185"
"1-TM-INVENTORY-1142","TM-INIT-W140589003300","1-4U-937","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589003300","13085.00","1006-0193","1-TM-BIN_MASTER-194"
"1-TM-INVENTORY-1143","TM-INIT-W140589006300","1-64-350","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589006300","2690.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1144","TM-INIT-W140589023300","1-54-911","6","6","0","0","1-J31BMH","1-J30J21","13/03/2015 15:21","W140589023300","1577.00","1006-0151","1-TM-BIN_MASTER-185"
"1-TM-INVENTORY-1145","TM-INIT-W140589030900","1-66-315","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589030900","7044.00","1006-0445","1-TM-BIN_MASTER-254"
"1-TM-INVENTORY-1146","TM-INIT-W140589061500","1-4W-747","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589061500","8924.00","1006-0251","1-TM-BIN_MASTER-206"
"1-TM-INVENTORY-1147","TM-INIT-W140589063400","1-60-511","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589063400","19703.00","1006-0135","1-TM-BIN_MASTER-183"
"1-TM-INVENTORY-1148","TM-INIT-W140589121500","1-5E-254","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W140589121500","5281.00","1006-0251","1-TM-BIN_MASTER-206"
"1-TM-INVENTORY-1149","TM-INIT-W140589134300","1-5O-396","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589134300","39003.00","1006-0397","1-TM-BIN_MASTER-235"
"1-TM-INVENTORY-1150","TM-INIT-W140589152100","1-5O-762","2","2","0","0","1-J31BMH","1-J30J21","01/02/2015 17:51","W140589152100","3549.00","1006-0551","1-TM-BIN_MASTER-261"
"1-TM-INVENTORY-1151","TM-INIT-W140589346300","1-5W-915","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589346300","18394.00","1006-0571","1-TM-BIN_MASTER-263"
"1-TM-INVENTORY-1152","TM-INIT-W140589436300","1-50-927","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W140589436300","40836.00","1006-0521","1-TM-BIN_MASTER-258"
"1-TM-INVENTORY-1153","TM-INIT-W140589496300","1-66-824","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W140589496300","6574.00","1006-0337","1-TM-BIN_MASTER-224"
"1-TM-INVENTORY-1154","TM-INIT-W140589516300","1-52-463","2","2","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W140589516300","24716.00","1006-0255","1-TM-BIN_MASTER-208"
"1-TM-INVENTORY-1155","TM-INIT-W140589516301","1-BYA-2","2","2","0","0","1-J31BMH","1-J30J21","01/02/2015 17:52","W140589516301","21681.00","1006-0300","1-TM-BIN_MASTER-217"
"1-TM-INVENTORY-1156","TM-INIT-W163589034300","1-60-331","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W163589034300","31594.00","1006-0151","1-TM-BIN_MASTER-185"
"1-TM-INVENTORY-1157","TM-INIT-W164589001000","1-1O1-32","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W164589001000","13907.00","1006-0315","1-TM-BIN_MASTER-220"
"1-TM-INVENTORY-1158","TM-INIT-W164589001500","1-1O1-33","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W164589001500","8832.00","1006-0173","1-TM-BIN_MASTER-190"
"1-TM-INVENTORY-1159","TM-INIT-W164589004300","1-1O1-35","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W164589004300","26244.00","1006-0541","1-TM-BIN_MASTER-260"
"1-TM-INVENTORY-1160","TM-INIT-W164589010700","1-1O1-37","4","4","0","0","1-J31BMH","1-J30J21","07/03/2015 11:18","W164589010700","21294.00","1006-0531","1-TM-BIN_MASTER-259"
"1-TM-INVENTORY-1161","TM-INIT-W164589014300","1-1O1-38","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W164589014300","102343.00","1006-0561","1-TM-BIN_MASTER-262"
"1-TM-INVENTORY-1162","TM-INIT-W164589016300","1-1O1-39","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:49","W164589016300","27747.00","1006-0377","1-TM-BIN_MASTER-233"
"1-TM-INVENTORY-1163","TM-INIT-W164589020700","1-2F7J-32","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W164589020700","11386.00","1006-0351","1-TM-BIN_MASTER-226"
"1-TM-INVENTORY-1164","TM-INIT-W164589036300","1-LX6-20","3","3","0","0","1-J31BMH","1-J30J21","07/03/2015 11:18","W164589036300","43082.00","1006-0541","1-TM-BIN_MASTER-260"
"1-TM-INVENTORY-1165","TM-INIT-W166589006300","1-5E-255","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W166589006300","326.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1166","TM-INIT-W168589001400","1-66-515","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W168589001400","11729.00","1006-0197","1-TM-BIN_MASTER-196"
"1-TM-INVENTORY-1167","TM-INIT-W168589006200","1-62-688","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W168589006200","7578.00","1006-0373","1-TM-BIN_MASTER-231"
"1-TM-INVENTORY-1168","TM-INIT-W168589086300","1-5M-5","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W168589086300","8167.00","1006-0193","1-TM-BIN_MASTER-194"
"1-TM-INVENTORY-1169","TM-INIT-W169589026300","1-1O1-48","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W169589026300","66518.00","BOX01","1-TM-BIN_MASTER-451"
"1-TM-INVENTORY-1170","TM-INIT-W170589046300","1-4Y-736","1","1","0","0","1-J31BMH","1-J30J21","25/10/2022 15:55","W170589046300","17130.00","RACK7","1-TM-BIN_MASTER-465"
"1-TM-INVENTORY-1171","TM-INIT-W171589003700","1-1GTM-10","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W171589003700","7540.00","RACK-0337","1-TM-BIN_MASTER-463"
"1-TM-INVENTORY-1172","TM-INIT-W171589003900","1-26S-10","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W171589003900","46476.00","1006-0171","1-TM-BIN_MASTER-189"
"1-TM-INVENTORY-1173","TM-INIT-W171589003901","1-26S-11","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W171589003901","13548.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1174","TM-INIT-W177589000900","1-49FQ-50","1","1","0","0","1-J31BMH","1-J30J21","12/04/2021 15:11","W177589000900","5127.00","10060511(BOX)","1-TM-BIN_MASTER-256"
"1-TM-INVENTORY-1175","TM-INIT-W199589010900","1-6XB-10","1","1","0","0","1-J31BMH","1-J30J21","11/08/2022 11:24","W199589010900","6982.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1176","TM-INIT-W201589000100","1-60-60","1","1","0","0","1-J31BMH","1-J30J21","05/06/2019 17:23","W201589000100","7837.00","2006-0415","1-TM-BIN_MASTER-434"
"1-TM-INVENTORY-1177","TM-INIT-W201589003700","1-60-513","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589003700","15062.00","1006-0231","1-TM-BIN_MASTER-202"
"1-TM-INVENTORY-1178","TM-INIT-W201589011400","1-64-47","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589011400","5416.00","1006-0571","1-TM-BIN_MASTER-263"
"1-TM-INVENTORY-1179","TM-INIT-W201589013300","1-58-174","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589013300","15659.00","1006-0193","1-TM-BIN_MASTER-194"
"1-TM-INVENTORY-1180","TM-INIT-W201589021400","1-64-48","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589021400","8902.00","1006-0115","1-TM-BIN_MASTER-179"
"1-TM-INVENTORY-1181","TM-INIT-W201589035900","1-5O-397","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589035900","30862.00","1006-0401","1-TM-BIN_MASTER-237"
"1-TM-INVENTORY-1182","TM-INIT-W201589051500","1-62-689","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589051500","52414.00","1006-0427","1-TM-BIN_MASTER-248"
"1-TM-INVENTORY-1183","TM-INIT-W201589056300","1-5E-993","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589056300","4723.00","1006-0293","1-TM-BIN_MASTER-215"
"1-TM-INVENTORY-1184","TM-INIT-W201589072100","1-5O-757","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589072100","12482.00","1006-0213","1-TM-BIN_MASTER-199"
"1-TM-INVENTORY-1185","TM-INIT-W201589102300","1-54-350","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589102300","9774.00","1006-0113","1-TM-BIN_MASTER-178"
"1-TM-INVENTORY-1186","TM-INIT-W201589124300","1-56-364","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W201589124300","25154.00","1006-0425","1-TM-BIN_MASTER-247"
"1-TM-INVENTORY-1187","TM-INIT-W201589132100","1-66-465","2","2","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W201589132100","173472.00","1006-0581","1-TM-BIN_MASTER-264"
"1-TM-INVENTORY-1188","TM-INIT-W202589001400","1-64-49","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589001400","15451.00","1006-0355","1-TM-BIN_MASTER-228"
"1-TM-INVENTORY-1189","TM-INIT-W202589013100","1-64-720","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589013100","117347.00","1006-0233","1-TM-BIN_MASTER-203"
"1-TM-INVENTORY-1190","TM-INIT-W202589023100","1-64-724","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589023100","117410.00","RACK-0233","1-TM-BIN_MASTER-462"
"1-TM-INVENTORY-1191","TM-INIT-W202589023300","1-5G-439","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589023300","10712.00","1006-0193","1-TM-BIN_MASTER-194"
"1-TM-INVENTORY-1192","TM-INIT-W202589116300","1-5O-632","1","1","0","0","1-J31BMH","1-J30J21","29/01/2015 16:18","W202589116300","3222.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1193","TM-INIT-W202589136300","1-52-247","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589136300","47803.00","1006-0377","1-TM-BIN_MASTER-233"
"1-TM-INVENTORY-1194","TM-INIT-W202589146300","1-52-248","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W202589146300","49537.00","1006-0117","1-TM-BIN_MASTER-180"
"1-TM-INVENTORY-1195","TM-INIT-W203589001400","1-1OYM-23","1","1","0","0","1-J31BMH","1-J30J21","11/04/2017 16:06","W203589001400","5182.00","9999-9999","1-TM-BIN_MASTER-447"
"1-TM-INVENTORY-1196","TM-INIT-W203589013100","1-64-721","1","1","0","0","1-J31BMH","1-J30J21","03/06/2019 16:50","W203589013100","113237.00","BOX01","1-TM-BIN_MASTER-451"
