Batch ID,Batch Name,Material Master ID,Material Inventory ID,Status,Material Price History,Total Quantity,Available Quantity,Reserved Quantity,Blocked Stock Quantity,Location,Division,Created Time,Material Code
1-TM-BATCH-457,BATCH1-A1768890000,1-2AP4-4,1-TM-INVENTORY-457,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A1768890000
1-TM-BATCH-458,BATCH1-A177540793228,1-6JNE-1,1-TM-INVENTORY-458,Active,,10,10,0,0,1-J31BMH,1-J30J21,18/11/2023 13:01,A177540793228
1-TM-BATCH-459,BATCH1-A1776701701,1-79H8-4,1-TM-INVENTORY-459,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/10/2023 15:46,A1776701701
1-TM-BATCH-460,BATCH1-A17768080029G33,1-3EAM-1257,1-TM-INVENTORY-460,Active,,5,5,0,0,1-J31BMH,1-J30J21,08/11/2024 10:46,A17768080029G33
1-TM-BATCH-461,BATCH1-A17768085029G33,1-3EAK-1888,1-TM-INVENTORY-461,Active,,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 10:46,A17768085029G33
1-TM-BATCH-462,BATCH1-A1776901202,1-3E34-662,1-TM-INVENTORY-462,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/09/2021 13:04,A1776901202
1-TM-BATCH-463,BATCH1-A1778108103,1-2VBD-2,1-TM-INVENTORY-463,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 11:07,A1778108103
1-TM-BATCH-464,BATCH1-A1778209900,1-3EAK-756,1-TM-INVENTORY-464,Active,,2,2,0,0,1-J31BMH,1-J30J21,08/08/2024 17:56,A1778209900
1-TM-BATCH-465,BATCH1-A17783087009051,1-3E32-1874,1-TM-INVENTORY-465,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/07/2022 16:41,A17783087009051
1-TM-BATCH-466,BATCH1-A1778803000,1-3E36-432,1-TM-INVENTORY-466,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/04/2022 14:40,A1778803000
1-TM-BATCH-467,BATCH1-A1778881300,1-3E3A-188,1-TM-INVENTORY-467,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/05/2024 11:07,A1778881300
1-TM-BATCH-468,BATCH1-A1778900600,1-3E34-717,1-TM-INVENTORY-468,Active,,2,2,0,0,1-J31BMH,1-J30J21,22/10/2024 12:49,A1778900600
1-TM-BATCH-469,BATCH1-A1778900900,1-3E3A-191,1-TM-INVENTORY-469,Active,,3,3,0,0,1-J31BMH,1-J30J21,02/11/2024 11:56,A1778900900
1-TM-BATCH-470,BATCH1-A1779067100,1-3VSO-2,1-TM-INVENTORY-470,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/12/2023 12:54,A1779067100
1-TM-BATCH-471,BATCH1-A2019900536,1-56-415,1-TM-INVENTORY-471,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/01/2017 15:24,A2019900536
1-TM-BATCH-472,BATCH1-A2019900558,1-66-687,1-TM-INVENTORY-472,Active,,4,4,0,0,1-J31BMH,1-J30J21,03/05/2018 12:06,A2019900558
1-TM-BATCH-473,BATCH1-A2019972281,1-5G-553,1-TM-INVENTORY-473,Active,,2,2,0,0,1-J31BMH,1-J30J21,28/07/2023 17:47,A2019972281
1-TM-BATCH-474,BATCH1-A2025405981,1-V8X-12,1-TM-INVENTORY-474,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/08/2015 11:43,A2025405981
1-TM-BATCH-475,BATCH1-A2029900121,1-66-260,1-TM-INVENTORY-475,Active,,4,4,0,0,1-J31BMH,1-J30J21,28/06/2018 15:29,A2029900121
1-TM-BATCH-476,BATCH1-A2035800010,1-K86-7,1-TM-INVENTORY-476,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2035800010
1-TM-BATCH-477,BATCH1-A2037500893,1-JQN-1,1-TM-INVENTORY-477,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2037500893
1-TM-BATCH-478,BATCH1-A2038200256,1-5Q-963,1-TM-INVENTORY-478,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2038200256
1-TM-BATCH-479,BATCH1-A2038301018,1-4U-547,1-TM-INVENTORY-479,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/12/2020 15:08,A2038301018
1-TM-BATCH-480,BATCH1-A2038400020,1-28I1-3,1-TM-INVENTORY-480,Active,,2,2,0,0,1-J31BMH,1-J30J21,06/08/2024 12:36,A2038400020
1-TM-BATCH-481,BATCH1-A2038690098,1-62-381,1-TM-INVENTORY-481,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/03/2024 11:02,A2038690098
1-TM-BATCH-482,BATCH1-A2042404317,1-1AZD-20,1-TM-INVENTORY-482,Active,,3,3,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2042404317
1-TM-BATCH-483,BATCH1-A2043210704,1-3FBP-70,1-TM-INVENTORY-483,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2043210704
1-TM-BATCH-484,BATCH1-A2044300102,1-EHC-32,1-TM-INVENTORY-484,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2044300102
1-TM-BATCH-485,BATCH1-A2045400117,1-KR1-1,1-TM-INVENTORY-485,Active,,1,1,0,0,1-J31BMH,1-J30J21,20/09/2022 15:59,A2045400117
1-TM-BATCH-486,BATCH1-A2046904830,1-M54-19,1-TM-INVENTORY-486,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2046904830
1-TM-BATCH-487,BATCH1-A2047401300,1-2KMZ-2,1-TM-INVENTORY-487,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2047401300
1-TM-BATCH-488,BATCH1-A2047660225649149,1-3F48-1995,1-TM-INVENTORY-488,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/03/2019 11:15,A2047660225649149
1-TM-BATCH-489,BATCH1-A2048202300,1-28RX-3,1-TM-INVENTORY-489,Active,,2,2,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A2048202300
1-TM-BATCH-490,BATCH1-A2048690100,1-29O8-1,1-TM-INVENTORY-490,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2048690100
1-TM-BATCH-491,BATCH1-A2048800127,1-QO6-2,1-TM-INVENTORY-491,Active,,2,2,0,0,1-J31BMH,1-J30J21,17/10/2017 12:27,A2048800127
1-TM-BATCH-492,BATCH1-A2048850821,1-EHC-139,1-TM-INVENTORY-492,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2048850821
1-TM-BATCH-493,BATCH1-A2048852974,1-1DE0-1,1-TM-INVENTORY-493,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/06/2017 11:27,A2048852974
1-TM-BATCH-494,BATCH1-A20490581029107,1-1IH0-3,1-TM-INVENTORY-494,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/08/2024 14:49,A20490581029107
1-TM-BATCH-495,BATCH1-A204981002564,1-7F5U-48,1-TM-INVENTORY-495,Active,,2,2,0,0,1-J31BMH,1-J30J21,31/07/2024 16:14,A204981002564
1-TM-BATCH-496,BATCH1-A2053208130,1-26EB-53,1-TM-INVENTORY-496,Active,,2,2,0,0,1-J31BMH,1-J30J21,20/06/2024 10:41,A2053208130
1-TM-BATCH-497,BATCH1-A2053211606,1-29EN-11,1-TM-INVENTORY-497,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/05/2024 18:52,A2053211606
1-TM-BATCH-498,BATCH1-A2053211806,1-2KTZ-1,1-TM-INVENTORY-498,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/06/2024 17:55,A2053211806
1-TM-BATCH-499,BATCH1-A2053220284,1-26EB-54,1-TM-INVENTORY-499,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/09/2024 16:33,A2053220284
1-TM-BATCH-500,BATCH1-A2053333800,1-2K2L-2,1-TM-INVENTORY-500,Active,,1,1,0,0,1-J31BMH,1-J30J21,31/05/2024 18:19,A2053333800
1-TM-BATCH-501,BATCH1-A2054010200647X21,1-2DZA-99,1-TM-INVENTORY-501,Active,,1,1,0,0,1-J31BMH,1-J30J21,20/06/2024 10:43,A2054010200647X21
1-TM-BATCH-502,BATCH1-A2054705103,1-97C5-2,1-TM-INVENTORY-502,Active,,2,2,0,0,1-J31BMH,1-J30J21,28/09/2024 16:29,A2054705103
1-TM-BATCH-503,BATCH1-A2055404596,1-430F-780,1-TM-INVENTORY-503,Active,,2,2,0,0,1-J31BMH,1-J30J21,27/11/2023 12:31,A2055404596
1-TM-BATCH-504,BATCH1-A2055421200,1-2AOM-2,1-TM-INVENTORY-504,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2055421200
1-TM-BATCH-505,BATCH1-A2055450700,1-2G3T-6,1-TM-INVENTORY-505,Active,,2,2,0,0,1-J31BMH,1-J30J21,10/06/2017 13:01,A2055450700
1-TM-BATCH-506,BATCH1-A20568022489G33,1-26DQ-25,1-TM-INVENTORY-506,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/08/2023 18:12,A20568022489G33
1-TM-BATCH-507,BATCH1-A2056842000,1-2FG5-6,1-TM-INVENTORY-507,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2056842000
1-TM-BATCH-508,BATCH1-A2056903101,1-26EB-106,1-TM-INVENTORY-508,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2056903101
1-TM-BATCH-509,BATCH1-A2057200237,1-26EB-111,1-TM-INVENTORY-509,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2057200237
1-TM-BATCH-510,BATCH1-A2057200437,1-26EB-113,1-TM-INVENTORY-510,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2057200437
1-TM-BATCH-511,BATCH1-A2057300537,1-2SDM-3,1-TM-INVENTORY-511,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/02/2020 14:45,A2057300537
1-TM-BATCH-512,BATCH1-A2057604000,1-26EB-138,1-TM-INVENTORY-512,Active,,8,8,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2057604000
1-TM-BATCH-513,BATCH1-A2057604200,1-26YK-4,1-TM-INVENTORY-513,Active,,8,8,0,0,1-J31BMH,1-J30J21,04/11/2024 17:39,A2057604200
1-TM-BATCH-514,BATCH1-A20581200149051,1-2A2S-17,1-TM-INVENTORY-514,Active,,1,1,0,0,1-J31BMH,1-J30J21,23/09/2022 18:05,A20581200149051
1-TM-BATCH-515,BATCH1-A2058204603,1-46GI-9,1-TM-INVENTORY-515,Active,,2,2,0,0,1-J31BMH,1-J30J21,08/11/2024 15:26,A2058204603
1-TM-BATCH-516,BATCH1-A2058350147,1-26EB-152,1-TM-INVENTORY-516,Active,,3,3,0,0,1-J31BMH,1-J30J21,15/11/2024 13:20,A2058350147
1-TM-BATCH-517,BATCH1-A20586063008R93,1-2MV2-6,1-TM-INVENTORY-517,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/04/2022 14:42,A20586063008R93
1-TM-BATCH-518,BATCH1-A20586064008R93,1-2LSX-15,1-TM-INVENTORY-518,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/04/2022 14:42,A20586064008R93
1-TM-BATCH-519,BATCH1-A2058660000,1-2ZET-3,1-TM-INVENTORY-519,Active,,2,2,0,0,1-J31BMH,1-J30J21,23/07/2024 17:17,A2058660000
1-TM-BATCH-520,BATCH1-A2058850374,1-29EN-27,1-TM-INVENTORY-520,Active,,1,1,0,0,1-J31BMH,1-J30J21,20/01/2021 15:28,A2058850374
1-TM-BATCH-521,BATCH1-A2058851123,1-26EB-161,1-TM-INVENTORY-521,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/02/2019 10:18,A2058851123
1-TM-BATCH-522,BATCH1-A2058851174,1-29EN-28,1-TM-INVENTORY-522,Active,,1,1,0,0,1-J31BMH,1-J30J21,20/01/2021 15:28,A2058851174
1-TM-BATCH-523,BATCH1-A2058900078,1-26DQ-18,1-TM-INVENTORY-523,Active,,2,2,0,0,1-J31BMH,1-J30J21,31/03/2022 15:56,A2058900078
1-TM-BATCH-524,BATCH1-A2058900178,1-26DQ-19,1-TM-INVENTORY-524,Active,,2,2,0,0,1-J31BMH,1-J30J21,31/03/2022 15:56,A2058900178
1-TM-BATCH-525,BATCH1-A2059009014,1-26EB-176,1-TM-INVENTORY-525,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2059009014
1-TM-BATCH-526,BATCH1-A20590515138R73,1-2TV9-16,1-TM-INVENTORY-526,Active,,1,1,0,0,1-J31BMH,1-J30J21,04/10/2024 18:22,A20590515138R73
1-TM-BATCH-527,BATCH1-A20590515139051,1-2VUM-11,1-TM-INVENTORY-527,Active,,1,1,0,0,1-J31BMH,1-J30J21,27/01/2023 14:08,A20590515139051
1-TM-BATCH-528,BATCH1-A20590516188R73,1-465U-1,1-TM-INVENTORY-528,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/10/2023 13:39,A20590516188R73
1-TM-BATCH-529,BATCH1-A20590522139051,1-42TT-290,1-TM-INVENTORY-529,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/02/2021 16:41,A20590522139051
1-TM-BATCH-530,BATCH1-A205905341480,1-2SLW-37,1-TM-INVENTORY-530,Active,,1,1,0,0,1-J31BMH,1-J30J21,30/03/2022 17:54,A205905341480
1-TM-BATCH-531,BATCH1-A2059056811648R73,1-ANNS-6,1-TM-INVENTORY-531,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2059056811648R73
1-TM-BATCH-532,BATCH1-A20590574517N49,1-2B9O-9,1-TM-INVENTORY-532,Active,,1,1,0,0,1-J31BMH,1-J30J21,12/01/2021 13:25,A20590574517N49
1-TM-BATCH-533,BATCH1-A2059058003,1-26EB-178,1-TM-INVENTORY-533,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/12/2017 16:35,A2059058003
1-TM-BATCH-534,BATCH1-A2059058103,1-26EB-179,1-TM-INVENTORY-534,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/01/2022 14:16,A2059058103
1-TM-BATCH-535,BATCH1-A2059065804,1-33ZC-45,1-TM-INVENTORY-535,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/01/2023 13:08,A2059065804
1-TM-BATCH-536,BATCH1-A20591912009051,1-2LHD-17,1-TM-INVENTORY-536,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/04/2023 12:57,A20591912009051
1-TM-BATCH-537,BATCH1-A2059800064,1-26XT-11,1-TM-INVENTORY-537,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2059800064
1-TM-BATCH-538,BATCH1-A2059800164,1-26XT-12,1-TM-INVENTORY-538,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/02/2024 15:41,A2059800164
1-TM-BATCH-539,BATCH1-A2063211500,1-8SB2-1272,1-TM-INVENTORY-539,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 14:38,A2063211500
1-TM-BATCH-540,BATCH1-A2064211400,1-8DN9-1040,1-TM-INVENTORY-540,Active,,1,1,0,0,1-J31BMH,1-J30J21,22/10/2024 12:00,A2064211400
1-TM-BATCH-541,BATCH1-A206470440164,1-9JWA-4,1-TM-INVENTORY-541,Active,,1,1,0,0,1-J31BMH,1-J30J21,08/10/2024 14:48,A206470440164
1-TM-BATCH-542,BATCH1-A2066704801,1-9OZ9-2,1-TM-INVENTORY-542,Active,,1,1,0,0,1-J31BMH,1-J30J21,03/10/2024 12:59,A2066704801
1-TM-BATCH-543,BATCH1-A20668020049G33,1-6O0K-8,1-TM-INVENTORY-543,Active,,6,6,0,0,1-J31BMH,1-J30J21,02/11/2024 11:56,A20668020049G33
1-TM-BATCH-544,BATCH1-A20668026049G33,1-6O0K-9,1-TM-INVENTORY-544,Active,,7,7,0,0,1-J31BMH,1-J30J21,12/11/2024 10:44,A20668026049G33
1-TM-BATCH-545,BATCH1-A20668051029K26,1-6SGR-22,1-TM-INVENTORY-545,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/06/2023 12:10,A20668051029K26
1-TM-BATCH-546,BATCH1-A20668056029K26,1-6SGR-23,1-TM-INVENTORY-546,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/06/2023 12:10,A20668056029K26
1-TM-BATCH-547,BATCH1-A2068201600,1-6MXF-1,1-TM-INVENTORY-547,Active,,2,2,0,0,1-J31BMH,1-J30J21,19/10/2024 14:36,A2068201600
1-TM-BATCH-548,BATCH1-A2068350100,1-6XEC-49,1-TM-INVENTORY-548,Active,,4,4,0,0,1-J31BMH,1-J30J21,26/09/2024 15:31,A2068350100
1-TM-BATCH-549,BATCH1-A2068900800,1-6O0K-5,1-TM-INVENTORY-549,Active,,4,4,0,0,1-J31BMH,1-J30J21,28/08/2024 15:46,A2068900800
1-TM-BATCH-550,BATCH1-A2068900900,1-6O0K-6,1-TM-INVENTORY-550,Active,,4,4,0,0,1-J31BMH,1-J30J21,28/08/2024 15:46,A2068900900
1-TM-BATCH-551,BATCH1-A2069001819,1-8GH0-996,1-TM-INVENTORY-551,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/06/2024 14:38,A2069001819
1-TM-BATCH-552,BATCH1-A20692009008T92,1-78GG-7,1-TM-INVENTORY-552,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/09/2024 11:56,A20692009008T92
1-TM-BATCH-553,BATCH1-A2077830396,1-29S0-2,1-TM-INVENTORY-553,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/08/2020 10:39,A2077830396
1-TM-BATCH-554,BATCH1-A2108691121,1-50-662,1-TM-INVENTORY-554,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2108691121
1-TM-BATCH-555,BATCH1-A2109901158,1-HM9-4,1-TM-INVENTORY-555,Active,,4,4,0,0,1-J31BMH,1-J30J21,30/11/2023 17:57,A2109901158
1-TM-BATCH-556,BATCH1-A2109970032,1-66-68,1-TM-INVENTORY-556,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/05/2023 16:49,A2109970032
1-TM-BATCH-557,BATCH1-A2110000283,1-OEO-4,1-TM-INVENTORY-557,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/10/2022 12:02,A2110000283
1-TM-BATCH-558,BATCH1-A2113280058,1-NQ4-10,1-TM-INVENTORY-558,Active,,4,4,0,0,1-J31BMH,1-J30J21,07/09/2024 11:57,A2113280058
1-TM-BATCH-559,BATCH1-A2113309107,1-1P0-19,1-TM-INVENTORY-559,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2113309107
1-TM-BATCH-560,BATCH1-A2113309207,1-1P0-20,1-TM-INVENTORY-560,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A2113309207
1-TM-BATCH-561,BATCH1-A2114710110,1-5KG-7,1-TM-INVENTORY-561,Active,,4,4,0,0,1-J31BMH,1-J30J21,21/10/2024 16:20,A2114710110
1-TM-BATCH-562,BATCH1-A2115401717,1-5PM-10,1-TM-INVENTORY-562,Active,,16,16,0,0,1-J31BMH,1-J30J21,28/10/2024 15:14,A2115401717
1-TM-BATCH-563,BATCH1-A211540291764,1-2DG3-3,1-TM-INVENTORY-563,Active,,2,2,0,0,1-J31BMH,1-J30J21,29/09/2020 11:41,A211540291764
1-TM-BATCH-564,BATCH1-A2115410001,1-4W-500,1-TM-INVENTORY-564,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/10/2024 16:05,A2115410001
1-TM-BATCH-565,BATCH1-A21168009718J98,1-64-808,1-TM-INVENTORY-565,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21168009718J98
1-TM-BATCH-566,BATCH1-A211826022405,1-DL7-9,1-TM-INVENTORY-566,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A211826022405
1-TM-BATCH-567,BATCH1-A2118260391,1-4S-555,1-TM-INVENTORY-567,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2118260391
1-TM-BATCH-568,BATCH1-A2118300018,1-4U-716,1-TM-INVENTORY-568,Active,,1,1,0,0,1-J31BMH,1-J30J21,07/05/2022 14:46,A2118300018
1-TM-BATCH-569,BATCH1-A2118691120,1-F9P-9,1-TM-INVENTORY-569,Active,,2,2,0,0,1-J31BMH,1-J30J21,04/12/2018 14:29,A2118691120
1-TM-BATCH-570,BATCH1-A2118800464,1-4W-554,1-TM-INVENTORY-570,Active,,1,1,0,0,1-J31BMH,1-J30J21,14/12/2015 16:46,A2118800464
1-TM-BATCH-571,BATCH1-A21188014059723,1-12AE-1,1-TM-INVENTORY-571,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A21188014059723
1-TM-BATCH-572,BATCH1-A211986000012,1-344C-11,1-TM-INVENTORY-572,Active,,1,1,0,0,1-J31BMH,1-J30J21,06/07/2022 16:04,A211986000012
1-TM-BATCH-573,BATCH1-A211986000013,1-6OOW-2,1-TM-INVENTORY-573,Active,,4,4,0,0,1-J31BMH,1-J30J21,30/10/2024 17:28,A211986000013
1-TM-BATCH-574,BATCH1-A211986010011,1-58UW-14,1-TM-INVENTORY-574,Active,,4,4,0,0,1-J31BMH,1-J30J21,04/10/2024 16:17,A211986010011
1-TM-BATCH-575,BATCH1-A21200006818N84,1-2L4S-18,1-TM-INVENTORY-575,Active,,2,2,0,0,1-J31BMH,1-J30J21,30/01/2023 13:10,A21200006818N84
1-TM-BATCH-576,BATCH1-A2124403539,1-1E7E-6,1-TM-INVENTORY-576,Active,,3,3,0,0,1-J31BMH,1-J30J21,10/07/2024 17:32,A2124403539
1-TM-BATCH-577,BATCH1-A2124700400,1-2G1K-36,1-TM-INVENTORY-577,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2124700400
1-TM-BATCH-578,BATCH1-A2125420118,1-NIA-6,1-TM-INVENTORY-578,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2125420118
1-TM-BATCH-579,BATCH1-A2126803702,1-2HD2-3,1-TM-INVENTORY-579,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2126803702
1-TM-BATCH-580,BATCH1-A21268038508R73,1-29PK-12,1-TM-INVENTORY-580,Active,,2,2,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21268038508R73
1-TM-BATCH-581,BATCH1-A21269700518S65,1-1ZEA-16,1-TM-INVENTORY-581,Active,,2,2,0,0,1-J31BMH,1-J30J21,15/04/2022 14:40,A21269700518S65
1-TM-BATCH-582,BATCH1-A21269701518S65,1-25K1-22,1-TM-INVENTORY-582,Active,,2,2,0,0,1-J31BMH,1-J30J21,28/03/2022 12:30,A21269701518S65
1-TM-BATCH-583,BATCH1-A2128101876,1-11LR-6,1-TM-INVENTORY-583,Active,,1,1,0,0,1-J31BMH,1-J30J21,29/09/2015 14:05,A2128101876
1-TM-BATCH-584,BATCH1-A2128170016,1-O6A-12,1-TM-INVENTORY-584,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/01/2022 14:57,A2128170016
1-TM-BATCH-585,BATCH1-A2128176215,1-25G3-1,1-TM-INVENTORY-585,Active,,1,1,0,0,1-J31BMH,1-J30J21,28/03/2022 12:30,A2128176215
1-TM-BATCH-586,BATCH1-A2128201800,1-2554-18,1-TM-INVENTORY-586,Active,,2,2,0,0,1-J31BMH,1-J30J21,13/07/2024 15:40,A2128201800
1-TM-BATCH-587,BATCH1-A2128202000,1-26SG-4,1-TM-INVENTORY-587,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/03/2023 15:43,A2128202000
1-TM-BATCH-588,BATCH1-A2128300318,1-16WU-19,1-TM-INVENTORY-588,Active,,4,4,0,0,1-J31BMH,1-J30J21,08/11/2024 10:45,A2128300318
1-TM-BATCH-589,BATCH1-A21286057859C94,1-QTC-16,1-TM-INVENTORY-589,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:21,A21286057859C94
1-TM-BATCH-590,BATCH1-A2128800459,1-17PF-9,1-TM-INVENTORY-590,Active,,1,1,0,0,1-J31BMH,1-J30J21,01/12/2017 17:36,A2128800459
1-TM-BATCH-591,BATCH1-A2128851823,1-4KRHBU,1-TM-INVENTORY-591,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:23,A2128851823
1-TM-BATCH-592,BATCH1-A2129009729,1-2G0K-25,1-TM-INVENTORY-592,Active,,1,1,0,0,1-J31BMH,1-J30J21,19/10/2024 14:37,A2129009729
1-TM-BATCH-593,BATCH1-A2129053403,1-2DZA-48,1-TM-INVENTORY-593,Active,,1,1,0,0,1-J31BMH,1-J30J21,22/08/2022 17:58,A2129053403
1-TM-BATCH-594,BATCH1-A21290592009107,1-1ZVZ-7,1-TM-INVENTORY-594,Active,,1,1,0,0,1-J31BMH,1-J30J21,17/01/2018 15:55,A21290592009107
1-TM-BATCH-595,BATCH1-A2129060258,1-11YY-8,1-TM-INVENTORY-595,Active,,1,1,0,0,1-J31BMH,1-J30J21,26/04/2016 11:16,A2129060258
1-TM-BATCH-596,BATCH1-A2129060558,1-YW8-3,1-TM-INVENTORY-596,Active,,1,1,0,0,1-J31BMH,1-J30J21,11/11/2019 13:16,A2129060558
1-TM-BATCH-597,BATCH1-A2129068702,1-1TX0-20,1-TM-INVENTORY-597,Active,,1,1,0,0,1-J31BMH,1-J30J21,05/06/2019 17:22,A2129068702
1-TM-BATCH-598,BATCH1-A2133203730,1-2LOH-33,1-TM-INVENTORY-598,Active,,1,1,0,0,1-J31BMH,1-J30J21,25/09/2024 16:50,A2133203730
1-TM-BATCH-599,BATCH1-A2134921500,1-3DK7-396,1-TM-INVENTORY-599,Active,,1,1,0,0,1-J31BMH,1-J30J21,02/11/2024 12:03,A2134921500
1-TM-BATCH-600,BATCH1-A21368003069G33,1-2MOZ-4,1-TM-INVENTORY-600,Active,,4,4,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A21368003069G33
1-TM-BATCH-601,BATCH1-A21368004029G33,1-2MOZ-6,1-TM-INVENTORY-601,Active,,4,4,0,0,1-J31BMH,1-J30J21,04/11/2024 18:18,A21368004029G33
1-TM-BATCH-602,BATCH1-A2136808701658U20,1-2YBX-4,1-TM-INVENTORY-602,Active,,1,1,0,0,1-J31BMH,1-J30J21,31/07/2023 15:27,A2136808701658U20
1-TM-BATCH-603,BATCH1-A2137208600658T92,1-AK5F-7,1-TM-INVENTORY-603,Active,,1,1,0,0,1-J31BMH,1-J30J21,04/11/2024 11:36,A2137208600658T92
1-TM-BATCH-604,BATCH1-A2137250800,1-2RA2-21,1-TM-INVENTORY-604,Active,,1,1,0,0,1-J31BMH,1-J30J21,24/09/2024 15:28,A2137250800
1-TM-BATCH-605,BATCH1-A2137251900,1-2LOH-82,1-TM-INVENTORY-605,Active,,2,2,0,0,1-J31BMH,1-J30J21,21/06/2018 12:08,A2137251900
1-TM-BATCH-606,BATCH1-A2137570000,1-2QE3-1,1-TM-INVENTORY-606,Active,,1,1,0,0,1-J31BMH,1-J30J21,21/03/2020 12:37,A2137570000
1-TM-BATCH-607,BATCH1-A2137600400,1-3FY2-465,1-TM-INVENTORY-607,Active,,1,1,0,0,1-J31BMH,1-J30J21,15/11/2022 18:23,A2137600400
1-TM-BATCH-608,BATCH1-A2138200803,1-2SB8-3,1-TM-INVENTORY-608,Active,,1,1,0,0,1-J31BMH,1-J30J21,09/06/2023 15:05,A2138200803
